Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600653;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;28/08/2013;29/08/2013 a 29/08/2013;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.50525;-43.03119;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600752;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;03/06/2012;04/06/2012 a 04/06/2012;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.509114;-43.108319;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600753;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;03/06/2012;04/06/2012 a 04/06/2012;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.509114;-43.108319;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600754;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;13/08/2012;14/08/2012 a 14/08/2012;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.509114;-43.108319;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600755;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;13/08/2012;14/08/2012 a 14/08/2012;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.509114;-43.108319;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600756;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;23/08/2012;24/08/2012 a 24/08/2012;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.509114;-43.108319;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600757;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;23/08/2012;24/08/2012 a 24/08/2012;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.509114;-43.108319;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600758;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;18/09/2012;19/09/2012 a 19/09/2012;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.509114;-43.108319;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600759;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;24/01/2012;25/01/2012 a 25/01/2012;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.48677;-43.015714;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600762;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;30/04/2012;01/05/2012 a 01/05/2012;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.506814;-43.106951;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600763;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;07/05/2012;08/05/2012 a 08/05/2012;01/03/2015;Leopardus;Sem Informações;Leopardus;genus;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Sem Informações;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.506814;-43.106951;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600764;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;24/01/2012;25/01/2012 a 25/01/2012;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.48677;-43.015714;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600765;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;24/01/2012;25/01/2012 a 25/01/2012;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.48677;-43.015714;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600766;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;02/11/2010;03/11/2010 a 03/11/2010;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.509981;-43.10754;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600768;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;02/03/2011;03/03/2011 a 03/03/2011;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.509981;-43.10754;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600774;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;25/11/2010;26/11/2010 a 26/11/2010;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.506814;-43.106951;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600775;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;28/01/2011;29/01/2011 a 29/01/2011;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.506814;-43.106951;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600778;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;05/08/2011;06/08/2011 a 06/08/2011;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.506814;-43.106951;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600779;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;08/09/2011;09/09/2011 a 09/09/2011;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.506814;-43.106951;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600780;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;11/11/2011;12/11/2011 a 12/11/2011;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.506814;-43.106951;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600781;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;17/11/2011;18/11/2011 a 18/11/2011;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.506814;-43.106951;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600801;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;23/02/2011;24/02/2011 a 24/02/2011;01/03/2015;Leopardus;Sem Informações;Leopardus;genus;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Sem Informações;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.507068;-43.107871;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600802;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;03/04/2011;04/04/2011 a 04/04/2011;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.507068;-43.107871;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600803;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;20/06/2011;21/06/2011 a 21/06/2011;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.507068;-43.107871;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600807;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;12/07/2011;13/07/2011 a 13/07/2011;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.509114;-43.108319;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600813;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;20/07/2013;21/07/2013 a 21/07/2013;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.51124;-43.107872;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600814;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;06/09/2013;07/09/2013 a 07/09/2013;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.51124;-43.107872;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600815;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;02/04/2014;03/04/2014 a 03/04/2014;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.51124;-43.107872;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;600816;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;14/05/2014;15/05/2014 a 15/05/2014;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Petropolis;Espécie não Sensível;-22.51124;-43.107872;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
